subject,sequences_ 1,sequences_ 2,sequences_ 3,sequences_ 4,sequences_ 5,sequences_ 6,sequences_ 7,sequences_ 8,sequences_ 9,sequences_10,sequences_11,sequences_12,sequences_13,sequences_14,sequences_15,sequences_16,responseLeft,EV_left,EV_right,EV_diff,normative_choice,is_correct,complexity_diff,complexity_sd,complexity,pair_diff_std,pair_diff_max,pair_diff_min,pair_winner_balance,pair_diff_entropy
8,69,41,31,19,41,45,21,41,72,68,36,36,36,48,36,47,0,38.5,47.375,-8.875,0,1,-8.875,15.48964708011989,6.614647080119891,9.46622284757759,5.0,-27.0,-6,1.9061547465398496
8,53,30,46,49,67,58,42,80,78,55,79,57,75,49,73,40,1,53.125,63.25,-10.125,0,0,-10.125,15.544425581753307,5.419425581753307,23.15403582531564,40.0,-33.0,-4,1.7328679513998633
8,79,64,55,57,90,40,64,66,34,82,42,58,62,61,41,47,1,64.375,53.375,11.0,1,1,-11.0,15.84455742518547,4.844557425185471,21.406774628607646,45.0,-21.0,2,2.0794415416798357
8,37,57,59,49,60,54,18,44,59,31,27,25,48,25,26,56,1,47.25,37.125,10.125,1,1,-10.125,14.91405936244947,4.7890593624494695,19.789122643513025,32.0,-22.0,2,2.0794415416798357
8,61,66,48,85,74,51,44,81,75,38,41,68,47,34,55,59,1,63.75,52.125,11.625,1,1,-11.625,15.741532115182858,4.116532115182858,15.247438309434147,28.0,-14.0,4,1.9061547465398496
8,48,61,60,54,29,26,62,31,39,36,25,29,65,31,52,18,1,46.375,36.875,9.5,1,1,-9.5,15.572946627618894,6.072946627618894,20.688160865577203,35.0,-36.0,4,1.9061547465398496
8,69,25,45,58,38,26,33,36,43,83,49,42,37,55,60,41,1,41.25,51.25,-10.0,0,0,-10.0,15.56277610196844,5.56277610196844,25.268557536986556,26.0,-58.0,-2,2.0794415416798357
8,62,79,60,51,71,50,29,50,21,70,40,60,35,47,41,46,1,56.5,45.0,11.5,1,1,-11.5,15.771281917882684,4.271281917882684,18.200274723201296,41.0,-12.0,4,2.0794415416798357
8,57,58,38,55,57,42,69,22,31,23,55,59,53,23,25,52,1,49.75,40.125,9.625,1,1,-9.625,15.6906288380464,6.0656288380464005,24.18128150036718,44.0,-30.0,2,2.0794415416798357
8,23,56,45,40,25,34,60,54,69,46,35,60,27,64,53,56,0,42.125,51.25,-9.125,0,1,-9.125,14.568087268638482,5.443087268638482,19.387093000241165,10.0,-46.0,-2,1.7328679513998633
8,41,24,19,57,63,46,45,27,50,38,60,72,24,56,47,66,0,40.25,51.625,-11.375,0,1,-11.375,16.221256630318955,4.846256630318955,23.16752846118895,39.0,-41.0,-6,2.0794415416798357
8,49,83,36,45,69,50,56,43,65,56,51,51,71,62,62,97,0,53.875,64.375,-10.5,0,1,-10.5,15.54723984077774,5.04723984077774,20.808652046684813,27.0,-54.0,-6,1.9061547465398496
8,20,36,35,54,17,31,64,43,63,29,34,35,43,65,46,65,1,37.5,47.5,-10.0,0,0,-10.0,15.786069808536892,5.786069808536892,22.638462845343543,19.0,-43.0,0,2.0794415416798357
8,57,63,26,83,52,53,48,58,66,53,58,39,31,39,17,52,1,55.0,44.375,10.625,1,1,-10.625,16.304268357294255,5.679268357294255,21.999644883497552,44.0,-32.0,4,2.0794415416798357
8,23,61,35,47,53,19,25,40,34,71,66,59,26,37,44,47,0,37.875,48.0,-10.125,0,1,-10.125,15.9267856141784,5.801785614178399,15.687873501529772,27.0,-31.0,-6,2.0794415416798357
8,57,50,38,40,84,51,59,46,31,73,75,46,77,67,60,67,0,53.125,62.0,-8.875,0,1,-8.875,15.427113577508054,6.552113577508054,18.462377284629408,26.0,-37.0,-4,2.0794415416798357
8,76,76,51,50,82,47,44,64,72,67,54,33,60,51,31,45,1,61.25,51.625,9.625,1,1,-9.625,15.318697725329004,5.693697725329004,9.245776062613674,22.0,-4.0,4,2.0794415416798357
8,54,49,36,42,46,84,47,58,61,54,43,29,58,31,20,26,1,52.0,40.25,11.75,1,1,-11.75,15.936854562093906,4.186854562093906,22.060994991160303,53.0,-12.0,0,1.9061547465398496
8,65,30,28,26,53,56,54,53,27,36,49,22,32,71,30,28,1,45.625,36.875,8.75,1,1,-8.75,15.682261741640882,6.9322617416408825,19.973419837373868,38.0,-21.0,2,2.0794415416798357
8,29,63,31,42,53,16,57,37,35,55,53,51,50,75,67,25,1,41.0,51.375,-10.375,0,0,-10.375,16.298133840003484,5.923133840003484,21.029369343848618,12.0,-59.0,-2,2.0794415416798357
8,46,75,55,56,83,83,54,57,53,59,64,39,39,57,40,81,1,63.625,54.0,9.625,1,1,-9.625,14.922996794656672,5.297996794656672,20.36502823469685,44.0,-24.0,2,2.0794415416798357
8,35,55,61,50,44,25,21,39,51,57,72,63,45,38,24,50,0,41.25,50.0,-8.75,0,1,-8.75,14.687296097875425,5.937296097875425,5.448623679425842,-1.0,-16.0,-8,1.7328679513998633
8,43,24,43,44,64,48,30,20,71,34,52,51,27,50,62,42,0,39.5,48.625,-9.125,0,1,-9.125,14.571519023995634,5.446519023995634,20.090031732180016,37.0,-32.0,-6,2.0794415416798357
8,21,51,43,19,62,36,53,54,49,23,53,67,50,51,61,75,0,42.375,53.625,-11.25,0,1,-11.25,16.18229485167869,4.932294851678691,21.890351755967743,28.0,-48.0,-4,2.0794415416798357
8,66,45,54,79,70,55,87,53,35,52,65,70,32,73,56,45,0,63.625,53.5,10.125,1,0,-10.125,15.35347409111914,5.228474091119139,19.952678391634542,38.0,-18.0,2,1.9061547465398496
8,61,23,50,24,53,39,66,47,39,48,17,43,57,16,23,45,1,45.375,36.0,9.375,1,1,-9.375,15.822847404939479,6.447847404939479,23.059366318266424,43.0,-25.0,2,2.0794415416798357
8,72,34,58,32,64,50,51,62,57,36,63,18,42,47,59,30,1,52.875,44.0,8.875,1,1,-8.875,15.103945400678152,6.2289454006781515,13.232889896012889,32.0,-8.0,2,2.0794415416798357
8,63,85,62,47,75,80,47,54,81,65,66,53,34,54,41,40,1,64.125,54.25,9.875,1,1,-9.875,15.600080127999343,5.725080127999343,17.97524339195439,41.0,-18.0,2,2.0794415416798357
8,67,41,40,71,34,70,61,49,85,63,64,57,44,88,51,75,0,54.125,65.875,-11.75,0,1,-11.75,15.987495113369073,4.237495113369073,14.471955638406303,14.0,-26.0,-4,1.9061547465398496
8,57,29,26,18,39,31,24,59,40,40,75,55,28,50,42,31,0,35.375,45.125,-9.75,0,1,-9.75,15.42076522096099,5.670765220960989,25.02373872945448,28.0,-49.0,-2,2.0794415416798357
8,51,50,73,29,55,27,58,38,60,49,66,66,80,31,57,45,0,47.625,56.75,-9.125,0,1,-9.125,15.501478424115982,6.376478424115982,13.80613541147558,7.0,-37.0,-2,1.9061547465398496
8,25,26,65,46,35,39,37,64,45,53,62,34,63,27,64,62,1,42.125,51.25,-9.125,0,0,-9.125,15.164514499317148,6.039514499317148,16.87036973513029,12.0,-28.0,0,1.7328679513998633
8,77,43,42,31,57,44,60,64,58,40,21,62,47,24,50,33,1,52.25,41.875,10.375,1,1,-10.375,15.424952728182562,5.0499527281825625,17.57795138803154,31.0,-31.0,6,1.9061547465398496
8,55,42,44,35,34,70,72,37,42,30,54,26,58,54,20,24,1,48.625,38.5,10.125,1,1,-10.125,15.722462699378024,5.597462699378024,20.55138377336183,52.0,-24.0,4,1.9061547465398496
8,75,37,60,67,92,58,58,64,67,45,47,60,66,35,70,31,1,63.875,52.625,11.25,1,1,-11.25,16.01457669333369,4.764576693333691,14.88077618943313,33.0,-12.0,4,2.0794415416798357
8,54,20,43,54,76,55,46,50,37,28,62,34,19,45,54,25,1,49.75,38.0,11.75,1,1,-11.75,15.869782607206691,4.119782607206691,22.493054483551138,57.0,-19.0,2,1.9061547465398496
8,83,43,45,58,45,78,55,57,53,40,58,30,31,44,64,67,1,58.0,48.375,9.625,1,1,-9.625,15.060848802994693,5.435848802994693,18.213576666871337,34.0,-13.0,2,2.0794415416798357
8,43,59,24,29,42,17,54,33,55,41,29,61,33,33,61,65,0,37.625,47.25,-9.625,0,1,-9.625,15.015408752345039,5.390408752345039,16.529802630400642,18.0,-32.0,-4,1.9061547465398496
8,36,37,71,48,49,24,36,58,39,35,63,80,62,62,40,52,0,44.875,54.125,-9.25,0,1,-9.25,15.383974345619102,6.133974345619102,16.13032857693854,8.0,-38.0,-2,2.0794415416798357
8,42,59,63,57,26,19,39,49,59,72,47,40,63,40,35,75,1,44.25,53.875,-9.625,0,0,-9.625,15.918411771697997,6.293411771697997,18.587209984287583,17.0,-37.0,-2,2.0794415416798357
8,50,52,54,25,44,62,15,51,51,77,68,30,55,66,44,57,0,44.125,56.0,-11.875,0,1,-11.875,16.064323826417343,4.189323826417343,9.571278650211788,-1.0,-29.0,-8,2.0794415416798357
8,46,49,48,54,43,46,82,72,60,65,54,80,82,81,48,48,0,55.0,64.75,-9.75,0,1,-9.75,14.795832746644125,5.045832746644125,24.70197360536198,34.0,-39.0,-4,2.0794415416798357
8,43,79,56,78,75,64,58,42,46,65,43,43,60,21,65,65,0,61.875,51.0,10.875,1,0,-10.875,15.760578458081206,4.885578458081206,20.325092250713155,43.0,-23.0,2,2.0794415416798357
8,39,25,33,42,45,57,42,76,54,53,38,76,73,55,47,31,0,44.875,53.375,-8.5,0,1,-8.5,15.64129150677782,7.14129150677782,23.58495283014151,45.0,-34.0,-4,1.7328679513998633
8,42,24,46,23,50,43,55,66,44,58,70,29,53,74,46,52,0,43.625,53.25,-9.625,0,1,-9.625,14.881616175671244,5.256616175671244,16.87407404867005,14.0,-34.0,-4,2.0794415416798357
8,66,53,78,54,41,74,66,88,53,50,63,59,31,49,54,84,1,65.0,55.375,9.625,1,1,-9.625,15.393586326779085,5.768586326779085,8.454843286542927,25.0,-5.0,6,2.0794415416798357
8,29,17,48,43,38,63,29,56,56,69,29,38,45,59,49,70,0,40.375,51.875,-11.5,0,1,-11.5,15.538661461013943,4.038661461013943,20.682117879946436,19.0,-52.0,-2,2.0794415416798357
8,68,72,77,41,48,48,83,75,57,76,41,39,37,58,66,62,1,64.0,54.5,9.5,1,1,-9.5,15.342750731208534,5.842750731208534,13.200378782444085,36.0,-10.0,4,1.9061547465398496
8,55,54,16,56,31,28,34,44,20,50,59,51,46,67,42,56,0,39.75,48.875,-9.125,0,1,-9.125,14.695662625414343,5.570662625414343,23.45973944868101,35.0,-43.0,-2,2.0794415416798357
8,72,52,54,61,55,75,40,31,86,72,65,51,48,51,83,56,0,55.0,64.0,-9.0,0,1,-9.0,15.11731898629295,6.1173189862929505,20.211382931407737,24.0,-43.0,-2,2.0794415416798357
8,55,54,37,56,80,49,32,46,39,41,69,17,34,39,43,54,1,51.125,42.0,9.125,1,1,-9.125,15.03759178414771,5.912591784147709,24.250966475586083,46.0,-32.0,2,2.0794415416798357
8,46,34,23,53,49,43,35,72,65,51,30,65,41,57,76,52,0,44.375,54.625,-10.25,0,1,-10.25,15.11290838985005,4.86290838985005,17.115417026762742,20.0,-41.0,-4,2.0794415416798357
8,32,54,51,54,76,44,72,37,75,62,65,41,46,59,67,89,0,52.5,63.0,-10.5,0,1,-10.5,15.796624111921298,5.2966241119212985,25.617376914898998,30.0,-52.0,-2,2.0794415416798357
8,70,63,42,55,24,45,35,37,54,69,50,32,65,67,37,76,0,46.375,56.25,-9.875,0,1,-9.875,15.885921440067618,6.010921440067618,21.779792813523272,23.0,-41.0,-4,2.0794415416798357
8,39,38,66,30,56,63,71,62,28,28,50,32,59,51,64,28,1,53.125,42.5,10.625,1,1,-10.625,15.681066077704454,5.056066077704454,10.815931536395745,34.0,-3.0,4,2.0794415416798357
8,32,58,74,34,42,56,39,49,45,36,63,29,23,18,49,52,0,48.0,39.375,8.625,1,0,-8.625,15.040916417115902,6.415916417115902,16.270659943591717,38.0,-13.0,2,2.0794415416798357
8,62,32,30,20,37,53,56,57,53,78,45,31,52,63,45,63,0,43.375,53.75,-10.375,0,1,-10.375,15.370832768591297,4.995832768591297,16.446409182554106,11.0,-46.0,-4,1.9061547465398496
8,52,44,66,56,72,22,63,45,60,79,57,57,61,37,88,69,0,52.5,63.5,-11.0,0,1,-11.0,16.132782359737785,5.132782359737785,15.612494995995995,11.0,-35.0,-4,2.0794415416798357
8,41,40,59,19,54,20,35,38,46,69,43,54,50,16,47,51,0,38.25,47.0,-8.75,0,1,-8.75,14.709973940606874,5.959973940606874,16.12257733738623,16.0,-35.0,-2,1.9061547465398496
8,37,33,25,42,54,39,52,72,61,66,87,44,51,44,38,52,0,44.25,55.375,-11.125,0,1,-11.125,15.786993591772521,4.6619935917725215,25.37930997879966,20.0,-62.0,-2,2.0794415416798357
8,54,59,38,44,78,48,73,35,35,78,81,58,66,62,59,70,0,53.625,63.625,-10.0,0,1,-10.0,15.370426148939398,5.370426148939398,21.587033144922902,19.0,-43.0,-2,1.9061547465398496
8,55,47,72,67,73,58,45,89,29,33,55,50,66,64,61,73,1,63.25,53.875,9.375,1,1,-9.375,15.556215263788726,6.181215263788726,12.960878635339505,26.0,-16.0,4,1.9061547465398496
8,21,32,58,36,51,52,63,35,44,58,44,46,44,90,46,56,0,43.5,53.5,-10.0,0,1,-10.0,15.552063100009164,5.552063100009164,19.11805429430516,17.0,-38.0,-2,2.0794415416798357
8,45,63,56,19,63,55,37,45,25,26,20,44,42,58,57,37,1,47.875,38.625,9.25,1,1,-9.25,14.906374475371265,5.6563744753712655,22.134531845060557,37.0,-25.0,2,2.0794415416798357
8,38,51,50,62,50,21,67,46,20,42,25,20,67,45,44,43,1,48.125,38.25,9.875,1,1,-9.875,15.44978424876326,5.57478424876326,20.66662466393581,42.0,-24.0,4,2.0794415416798357
8,45,70,54,76,76,54,91,54,52,53,69,78,43,58,59,28,1,65.0,55.0,10.0,1,1,-10.0,15.794513815457147,5.794513815457147,17.930421077041107,33.0,-15.0,0,2.0794415416798357
8,66,30,33,58,48,39,64,65,51,64,65,82,51,34,70,56,1,50.375,59.125,-8.75,0,0,-8.75,14.906374475371265,6.1563744753712655,17.7464785239213,15.0,-34.0,-2,2.0794415416798357
8,28,68,49,30,53,47,61,35,48,52,44,17,17,27,38,50,1,46.375,36.625,9.75,1,1,-9.75,14.859340496805368,5.109340496805368,17.816775802596833,36.0,-20.0,4,2.0794415416798357
8,26,51,50,54,47,20,69,47,56,17,32,20,29,48,57,37,1,45.5,37.0,8.5,1,1,-8.5,15.618365258033036,7.118365258033036,23.21098877687032,34.0,-30.0,4,1.7328679513998633
8,51,62,80,56,79,53,38,53,49,27,48,47,51,75,61,36,0,59.0,49.25,9.75,1,0,-9.75,14.827339613025663,5.0773396130256625,21.387788571986587,35.0,-23.0,4,2.0794415416798357
8,65,21,72,59,50,67,55,51,63,60,37,30,15,50,49,46,1,55.0,43.75,11.25,1,1,-11.25,16.370196496479,5.120196496479,22.78568629644497,35.0,-39.0,6,1.9061547465398496
8,36,23,49,37,31,37,70,43,50,82,27,58,47,51,41,53,0,40.75,51.125,-10.375,0,1,-10.375,15.333922090145974,4.958922090145974,25.332476685077598,29.0,-59.0,-4,1.9061547465398496
8,46,51,30,30,62,22,46,20,68,63,32,58,47,56,39,29,0,38.375,49.0,-10.625,0,1,-10.625,15.300190630620696,4.675190630620696,15.905482545336373,15.0,-34.0,-4,2.0794415416798357
8,65,53,35,48,21,51,33,27,63,23,74,54,42,47,51,55,0,41.625,51.125,-9.5,0,1,-9.5,15.279070652366261,5.779070652366261,20.322401432901575,30.0,-39.0,-2,2.0794415416798357
8,20,57,34,54,46,57,57,27,47,37,59,31,65,70,68,47,0,44.0,53.0,-9.0,0,1,-9.0,15.068731421943477,6.068731421943477,18.323482201808694,23.0,-27.0,-4,2.0794415416798357
8,43,42,82,31,46,47,51,50,22,38,68,23,39,44,44,29,1,49.0,38.375,10.625,1,1,-10.625,15.278388876667156,4.653388876667156,6.7256505261573025,21.0,3.0,8,1.7328679513998633
8,41,21,62,24,27,48,52,32,62,44,69,20,58,40,46,45,0,38.375,48.0,-9.625,0,1,-9.625,15.28929363966825,5.66429363966825,13.80160769620699,8.0,-31.0,-2,2.0794415416798357
8,28,31,24,31,71,35,36,54,54,30,48,76,29,58,40,56,0,38.75,48.875,-10.125,0,1,-10.125,16.0923118289449,5.967311828944901,24.420470409064606,42.0,-45.0,-4,2.0794415416798357
8,23,40,48,24,27,64,50,42,46,55,62,40,45,74,25,50,0,39.75,49.625,-9.875,0,1,-9.875,14.960921317441205,5.085921317441205,13.869368226418967,25.0,-23.0,-6,2.0794415416798357
8,44,52,50,63,80,59,32,71,60,38,52,40,19,60,68,46,1,56.375,47.875,8.5,1,1,-8.5,15.56009854296131,7.06009854296131,27.5,61.0,-36.0,0,2.0794415416798357
8,80,79,73,41,54,63,71,51,41,41,47,76,75,46,46,60,1,64.0,54.0,10.0,1,1,-10.0,14.800900873482894,4.8009008734828935,26.22498808388671,39.0,-35.0,2,2.0794415416798357
8,59,64,81,55,58,42,85,55,25,42,65,43,55,47,65,73,1,62.375,51.875,10.5,1,1,-10.5,15.4483008774428,4.948300877442801,15.47578754054216,34.0,-18.0,4,2.0794415416798357
8,69,26,58,36,53,55,64,70,66,52,84,49,92,61,63,51,1,53.875,64.75,-10.875,0,0,-10.875,16.14814230801797,5.27314230801797,17.687831268982638,19.0,-39.0,-2,1.9061547465398496
8,62,47,39,38,24,56,21,49,50,50,77,52,36,59,62,28,0,42.0,51.75,-9.75,0,1,-9.75,15.173990905493518,5.423990905493518,20.33316256758894,21.0,-41.0,-4,1.9061547465398496
8,60,50,56,50,64,73,74,95,31,53,52,54,70,50,80,49,1,65.25,54.875,10.375,1,1,-10.375,15.346959525152423,4.971959525152423,18.499577697882728,46.0,-6.0,0,1.9061547465398496
8,35,54,70,79,52,78,63,49,47,55,48,80,49,32,34,61,0,60.0,50.75,9.25,1,0,-9.25,15.530078342794454,6.280078342794454,19.543221331193074,46.0,-12.0,0,1.7328679513998633
8,64,81,60,78,87,48,51,54,22,51,62,62,60,73,53,50,1,65.375,54.125,11.25,1,1,-11.25,15.537052487521564,4.287052487521564,20.26542622300355,42.0,-25.0,2,1.9061547465398496
8,52,87,59,51,86,48,62,50,34,54,48,30,58,51,52,77,1,61.875,50.5,11.375,1,1,-11.375,15.83337719292171,4.458377192921709,17.89509360131989,33.0,-27.0,4,2.0794415416798357
8,47,81,57,75,61,65,39,73,53,83,40,47,59,50,40,44,1,62.25,52.0,10.25,1,1,-10.25,14.723563880166152,4.473563880166152,12.959070182694436,29.0,-6.0,2,2.0794415416798357
8,47,60,84,51,62,48,44,76,21,51,58,40,61,44,59,66,1,59.0,50.0,9.0,1,1,-9.0,14.836890959137406,5.836890959137406,12.489995996796797,26.0,-15.0,6,1.9061547465398496
8,60,40,58,38,65,36,22,40,64,72,67,42,45,40,74,35,0,44.875,54.875,-10.0,0,1,-10.0,15.64555314884499,5.645553148844989,20.862646045025066,20.0,-52.0,-4,1.6674619334292946
8,73,42,37,43,49,43,67,32,27,60,60,34,29,42,27,22,1,48.25,37.625,10.625,1,1,-10.625,15.229220816137202,4.604220816137202,23.043098207489376,46.0,-23.0,4,2.0794415416798357
8,27,45,37,52,20,70,46,46,28,64,44,47,59,59,75,42,0,42.875,52.25,-9.375,0,1,-9.375,15.362155881689697,5.987155881689697,16.70282535980066,11.0,-39.0,-2,2.0794415416798357
8,26,39,25,66,47,51,25,43,59,49,35,73,54,26,52,56,0,40.25,50.5,-10.25,0,1,-10.25,15.028306624500313,4.778306624500313,16.08376510646683,25.0,-33.0,-6,1.7328679513998633
8,42,64,52,45,79,54,40,34,55,65,66,91,46,71,52,54,0,51.25,62.5,-11.25,0,1,-11.25,15.077024463290714,3.827024463290714,20.589742591882978,33.0,-46.0,-6,2.0794415416798357
8,57,42,24,53,54,71,63,45,30,26,41,28,62,29,42,65,1,51.125,40.375,10.75,1,1,-10.75,15.438048235879215,4.688048235879215,21.34098170188054,42.0,-20.0,2,2.0794415416798357
8,64,74,79,72,60,41,74,37,57,26,60,41,51,61,80,46,1,62.625,52.75,9.875,1,1,-9.875,16.168771340663664,6.293771340663664,20.895199807611316,48.0,-20.0,2,2.0794415416798357
8,33,42,71,48,72,61,46,46,54,41,23,33,52,62,22,56,0,52.375,42.875,9.5,1,0,-9.5,15.116767732113459,5.616767732113459,20.389948504103682,48.0,-21.0,2,2.0794415416798357
8,27,30,40,53,21,62,47,20,42,26,66,66,59,40,48,43,0,37.5,48.75,-11.25,0,1,-11.25,15.40941270782245,4.159412707822449,17.788690227220215,22.0,-38.0,-4,2.0794415416798357
8,78,36,59,71,67,50,47,72,60,59,64,42,64,37,26,49,1,60.0,50.125,9.875,1,1,-9.875,14.735303412779347,4.860303412779347,16.15114160051852,29.0,-23.0,4,2.0794415416798357
8,65,48,40,33,51,32,32,20,20,59,59,39,57,72,45,55,0,40.125,50.75,-10.625,0,1,-10.625,15.491798905657578,4.8667989056575784,24.16059550176692,45.0,-40.0,-6,1.9061547465398496
8,79,52,76,54,85,47,51,53,50,48,46,33,37,59,67,77,0,62.125,52.125,10.0,1,0,-10.0,15.3747628708001,5.374762870800099,24.181604578687494,48.0,-24.0,2,2.0794415416798357
8,60,42,36,77,58,77,60,58,44,29,83,48,52,40,48,43,1,58.5,48.375,10.125,1,1,-10.125,15.457333750251584,5.332333750251584,23.52890509564778,37.0,-47.0,6,2.0794415416798357
8,45,26,38,60,55,20,23,53,55,42,43,82,54,50,26,48,0,40.0,50.0,-10.0,0,1,-10.0,16.05407528739458,6.0540752873945785,11.180339887498949,5.0,-30.0,-4,2.0794415416798357
8,34,71,46,50,51,80,58,47,58,64,83,57,61,94,50,52,0,54.625,64.875,-10.25,0,1,-10.25,15.545631755148024,5.295631755148024,14.086784586980807,8.0,-37.0,-4,2.0794415416798357
8,55,47,50,15,53,30,53,54,65,42,74,67,37,53,30,60,0,44.625,53.5,-8.875,0,1,-8.875,15.299101280794241,6.4241012807942415,22.707033601948098,23.0,-52.0,-2,2.0794415416798357
8,20,31,41,28,28,51,54,60,62,68,33,47,57,36,62,32,0,39.125,49.625,-10.5,0,1,-10.5,15.05489953470298,4.5548995347029795,23.95307913400697,28.0,-42.0,-2,2.0794415416798357
8,63,33,66,27,47,37,42,26,33,69,53,77,43,52,35,58,0,42.625,52.5,-9.875,0,1,-9.875,15.69700077509501,5.82200077509501,25.978055643176994,30.0,-50.0,0,2.0794415416798357
8,44,79,61,58,42,31,52,61,96,65,49,57,52,51,63,72,0,53.5,63.125,-9.625,0,1,-9.625,15.395751578492902,5.770751578492902,19.512415919101354,14.0,-52.0,-2,1.9061547465398496
8,43,47,62,35,41,67,76,68,34,52,45,33,21,45,62,60,1,54.875,44.0,10.875,1,1,-10.875,15.222653075816536,4.347653075816536,8.637671850678283,22.0,-5.0,6,2.0794415416798357
8,61,65,54,75,48,51,92,56,77,62,53,37,32,54,56,47,1,62.75,52.25,10.5,1,1,-10.5,14.895189380020204,4.395189380020204,17.57128339080558,38.0,-16.0,4,2.0794415416798357
8,65,24,38,60,33,41,45,57,51,76,67,78,48,38,48,48,1,45.375,56.75,-11.375,0,0,-11.375,15.224842637391472,3.849842637391472,20.47521367409874,14.0,-52.0,-2,2.0794415416798357
8,57,70,45,39,84,48,66,61,31,63,43,50,46,49,28,71,0,58.75,47.625,11.125,1,0,-11.125,15.254370958296947,4.129370958296947,18.87086047322697,38.0,-11.0,2,1.9061547465398496
8,66,56,25,56,30,36,45,49,17,32,26,45,63,22,38,41,1,45.375,35.5,9.875,1,1,-9.875,14.841243209381078,4.966243209381078,21.55479934956482,49.0,-33.0,4,2.0794415416798357
8,48,30,71,36,48,34,63,50,50,48,95,53,54,50,59,61,0,47.5,58.75,-11.25,0,1,-11.25,15.426708441314801,4.176708441314801,8.728545125048045,4.0,-24.0,-6,2.0794415416798357
8,29,45,54,66,44,38,36,17,63,48,43,75,47,26,55,51,0,41.125,51.0,-9.875,0,1,-9.875,15.084069963596253,5.209069963596253,16.796111901270486,12.0,-34.0,-4,1.7328679513998633
8,65,61,40,48,45,61,19,44,58,33,77,63,47,77,45,59,0,47.875,57.375,-9.5,0,1,-9.5,15.443984805310665,5.943984805310665,18.9274932307477,28.0,-37.0,-4,1.9061547465398496
8,39,60,62,64,64,44,67,29,63,83,81,73,60,52,66,37,0,53.625,64.375,-10.75,0,1,-10.75,15.28397853963424,4.533978539634241,9.794769012079866,4.0,-24.0,-4,1.9061547465398496
8,61,41,33,46,62,52,52,80,58,57,22,63,42,35,26,45,1,53.375,43.5,9.875,1,1,-9.875,15.222653075816536,5.347653075816536,17.624113452880405,35.0,-17.0,4,2.0794415416798357
8,49,42,53,86,43,61,57,39,47,62,81,84,73,55,51,50,0,53.75,62.875,-9.125,0,1,-9.125,15.120488307811579,5.995488307811579,14.225307553792993,6.0,-30.0,0,1.7328679513998633
8,48,63,62,41,84,71,48,68,53,28,58,68,36,51,72,42,0,60.625,51.0,9.625,1,0,-9.625,15.074122417794896,5.4491224177948965,25.519294171273625,48.0,-27.0,2,2.0794415416798357
8,40,35,55,28,60,20,19,34,43,63,32,29,67,60,52,33,0,36.375,47.375,-11.0,0,1,-11.0,15.619965855703185,4.619965855703185,19.665960439297137,23.0,-40.0,-4,2.0794415416798357
8,65,29,34,48,62,59,67,36,63,52,25,51,32,28,46,17,1,50.0,39.25,10.75,1,1,-10.75,16.095030288881098,5.345030288881098,17.181021506301654,31.0,-23.0,4,2.0794415416798357
8,23,42,65,27,60,39,43,56,33,28,39,24,19,67,38,38,1,44.375,35.75,8.625,1,1,-8.625,15.013188646431288,6.3881886464312885,19.99960937118523,41.0,-28.0,4,2.0794415416798357
8,42,43,60,30,65,71,67,48,20,70,26,46,44,45,57,43,1,53.25,43.875,9.375,1,1,-9.375,15.470267181489358,6.095267181489358,19.886788956490687,34.0,-27.0,4,2.0794415416798357
8,77,39,50,30,50,44,32,47,56,17,20,52,49,34,24,48,1,46.125,37.5,8.625,1,1,-8.625,15.30236909762668,6.677369097626681,15.329200076977273,30.0,-22.0,4,2.0794415416798357
8,32,52,34,25,30,15,43,61,49,46,46,39,53,15,46,71,0,36.5,45.625,-9.125,0,1,-9.125,15.429274124209472,6.304274124209472,8.92240858737146,6.0,-23.0,-5,2.0794415416798357
8,52,44,45,62,75,61,28,36,65,45,59,72,57,36,87,56,0,50.375,59.625,-9.25,0,1,-9.25,15.705625319186328,6.455625319186328,24.009112853248034,25.0,-59.0,-4,2.0794415416798357
8,38,29,64,56,45,30,21,42,50,49,43,37,58,84,50,39,0,40.625,51.25,-10.625,0,1,-10.625,15.150220020404545,4.525220020404545,23.393041166124597,21.0,-54.0,-2,2.0794415416798357
8,27,26,59,40,43,24,33,63,20,40,62,55,62,55,41,50,1,39.375,48.125,-8.75,0,0,-8.75,14.749011266296238,5.999011266296238,13.329947486768281,13.0,-31.0,-4,2.0794415416798357
8,27,23,66,19,39,44,31,39,65,38,31,41,24,48,48,63,0,36.0,44.75,-8.75,0,1,-8.75,14.822842732305658,6.0728427323056575,21.998579499594968,35.0,-38.0,-4,2.0794415416798357
8,23,20,63,58,44,30,36,38,21,47,47,39,75,45,55,57,0,39.0,48.25,-9.25,0,1,-9.25,15.688105897993763,6.438105897993763,17.93564885918544,19.0,-31.0,-2,1.9061547465398496
